0,1,2,3,4,5,6,7,8,9,10
0.7592572668557291,1.4000505868395148,-0.4043368001521819,-0.681821402330858,0.1130860903111314,-0.14228727608188654,-0.8978558918432026,0.4013304510267323,0.5081164533795756,-0.6803146316583113,-0.32852110951718577
-0.24407731318325568,-1.152455426885515,-0.19775396516918964,-0.6608007192409888,-0.6577193525039302,-0.9311070516567161,-0.5970641257065129,-1.1261293638260186,-0.7370208745754302,0.32803600070105476,0.5938179764125633
3.923620173132531,0.3061194381002167,2.143518164638058,-0.6608007192409888,0.9980849320617579,-1.3818612091280473,-1.7294566570446388,1.9021097450960025,-0.36347967618892757,-0.2769743787145648,-0.8316151563879578
1.3766939314951054,2.7978514991175083,-1.3683900300728133,-0.6397800361511197,0.7696981341906286,-1.2691726697602146,-1.5525203240230565,1.2217564651179487,0.6948870525728282,0.7985996291354261,-0.076974086081799
-0.012538563943489898,1.3392766341317768,-0.4043368001521819,-0.7238627685105964,0.7696981341906286,-0.9874513213406325,-0.278578726267665,0.38799019063499196,0.2590889877885739,-0.07530425224269136,-0.49621912514077593
1.608232680734872,2.281272901101728,-0.5420586901408436,-0.7028420854207271,0.3985695876500434,-1.4382054788119636,-1.6940693904403223,0.6347850078819661,-0.6125071417799293,0.3952593761916793,-0.49621912514077593
-1.0158731439824753,0.18457153268473894,-1.2306681400841517,0.18002660435377887,-0.5720743033022568,0.19577834202161182,1.2253801044157835,-0.09892931366304915,-0.30122280979117855,0.6641528781541771,-0.5800681329525711
0.37335935145612,-0.11929823085395505,2.0746572196437274,1.0839159772181541,-0.5720743033022568,1.4353522750677725,0.6591838387467205,1.034992819633769,-0.5502502753821803,-0.6130912561676868,-1.3347092032587298
0.0646410191364318,0.8530850124698658,0.008828869813803004,-0.7028420854207271,0.1701827897789138,0.026745532969862637,-1.092485858166943,0.8615694345413297,0.5081164533795756,0.7985996291354261,-0.4123701173289809
-0.7843343947427096,-0.9701335687622985,0.4219945397797879,-0.8289661839599424,-0.8004611011733861,0.3084668813894446,0.022213039869024672,-0.5658384273734798,1.5664831821413343,0.0591424987385576,-0.6639171407643676
-0.4756160624230221,-0.11929823085395505,-0.335475855157851,1.1469780264877618,-0.4293325546328008,0.36481115107336104,0.535328405631613,0.5347330549439876,0.13457525499307582,-0.41142112969581374,-0.4123701173289809
1.0679755991754174,-0.6662638052236043,0.5597164297684496,-0.2614077405334741,-0.6006226530361478,-0.7620742426049669,-0.11933602654824106,0.0011226392749293526,-0.48799340898442845,-0.008080876752066882,-0.6639171407643676
2.8431060100136234,-0.11929823085395505,1.3860477697004194,-0.7659041346903348,2.168567271151296,-0.7620742426049669,-1.269422191188525,0.8815798251289032,0.38360272058407474,1.605280135022919,0.84536499984795
-0.24407731318325568,0.2453454853924778,-0.47319774514651275,0.9157505124992008,-0.45788090436669204,-0.14228727608188654,1.3315419042287326,0.8015382627785352,0.38360272058407474,0.5297061271729282,-1.0831621798233446
0.37335935145612,-0.24084613626943277,0.697438319757111,1.8616812515433145,-0.3151391556972362,0.8155653085446922,1.7208018368762135,1.4685512823648859,-0.23896594339342675,0.6641528781541771,-1.0831621798233446
0.0646410191364318,-0.9701335687622985,-0.19775396516918964,-0.9340695994092884,-0.5720743033022568,-0.25497581544971937,-0.26088509296550677,-1.5663579567530055,-0.7992777409731819,-1.0836548846020577,1.01306301547154
1.5310530976549488,1.3392766341317768,-0.9552243601068285,-0.8079455008700731,0.6269563855211726,-1.1564841303923816,-1.6763757571381641,0.3546395396556781,-0.4257365425866794,-0.2769743787145648,-0.49621912514077593
-0.7071548116627879,-0.6054898525158656,0.35313359478545703,-0.7659041346903348,-0.7148160519717126,-1.3818612091280473,-0.9686304250518355,-1.666409909690947,0.5081164533795756,-1.285325011073931,1.4323080545305171
-0.24407731318325568,0.3668933908079555,-0.5420586901408436,-0.6187593530612504,0.7696981341906286,-0.02959873671405376,-1.2517285578863668,0.4013304510267323,0.2590889877885739,0.32803600070105476,-0.4123701173289809
-0.7071548116627879,-0.30162008897717163,-0.12889302017485876,0.5583988999714243,4.45243524986259,1.6607293538034382,0.6061029388402458,0.3679798000474185,-0.7370208745754302,-0.8819847581301844,-0.999313172011548
0.6048981006958858,1.4608245395472537,-1.09294625009549,-0.7238627685105964,1.8259870743446016,-1.5508940181797966,-1.924086623368379,-0.05223840229199499,0.01006152219757496,0.32803600070105476,0.5938179764125633
